"Intersection","Good","Byzantine","Kendall_Mean","Kendall_SD","Spearman_Mean","Spearman_SD"
"B'",201,99,0.752392811452939,0.048192242258234,0.908546640148597,0.0328709632193294
"B'",202,98,0.761805940594059,0.0369148866080567,0.91647645513651,0.0217135273104742
"B'",203,97,0.753178083844375,0.0492493871589177,0.909370468187275,0.03287208596278
"B'",204,96,0.756212244897959,0.0364839879733329,0.911683044982699,0.0250681496294432
"B'",205,95,0.748084181184669,0.0497702103071759,0.905716079992973,0.0334881252892576
"B'",206,94,0.75811785218942,0.0438068982661991,0.912109968647653,0.0295442668546186
"B'",207,93,0.761294764862467,0.0411730661136058,0.91459732414705,0.0283869563835136
"B'",208,92,0.770820251177394,0.042958518609011,0.920238923261612,0.026948805551277
"B'",209,91,0.778215408651499,0.0380427121178907,0.925617208797395,0.0237874983718824
"B'",210,90,0.781874907677357,0.037212942398814,0.928187915166066,0.023281300889425
"B'",211,89,0.777943089273624,0.0414459711504376,0.924197388528871,0.0275957309308564
"B'",212,88,0.774442972660762,0.0453638348148072,0.92244141430157,0.0286162347609773
"B'",213,87,0.78541220657277,0.0390774435270321,0.929715624841486,0.0245936054477663
"B'",214,86,0.793901506770933,0.0367282566253953,0.934345311956558,0.0230766710163885
"B'",215,85,0.791900673943996,0.0393258925098791,0.932054974175717,0.0253710573184002
"B'",216,84,0.794491458805745,0.0462916105534137,0.932846623093682,0.0302509101586099
"B'",217,83,0.798883325496097,0.0387925880358164,0.936015835274202,0.0230188893375775
"B'",218,82,0.800360082381577,0.0371320500257817,0.938121303567299,0.0205945315326877
"B'",219,81,0.80298425123474,0.0394262901821746,0.938455969785174,0.0243302270904109
"B'",220,80,0.801661001855288,0.0366693976372456,0.93811684382844,0.0241703118866806
"B'",221,79,0.810302262443439,0.0326546846881757,0.943523406104523,0.0179789330053036
"B'",222,78,0.809731347674205,0.0351706824092062,0.942710775120859,0.0227030599830685
"B'",223,77,0.813077477807266,0.0327584035207713,0.944647049133555,0.0185084459597855
"B'",224,76,0.811306413994169,0.0380232903596563,0.943000437317784,0.021567841346147
"B'",225,75,0.816425795918367,0.0362044796402233,0.946495948779512,0.0218114187310371
"B'",226,74,0.826172873397147,0.0290138541361187,0.951114619299047,0.0150373009358184
"B'",227,73,0.824599262788816,0.0333766344289191,0.949778787990967,0.0171115556363239
"B'",228,72,0.827628070175439,0.0330755692402892,0.952186963206335,0.0170447911892862
"B'",229,71,0.826612530077533,0.0416916928669499,0.951180981038704,0.0208432785639758
"B'",230,70,0.836441100266193,0.0345239749552349,0.956297660629469,0.0169970552405322
"B'",231,69,0.83374361692729,0.0366158370337249,0.955324750159804,0.0171317759534025
"B'",232,68,0.836189725545391,0.0309822436993581,0.957322092975121,0.0146482883758245
"B'",233,67,0.839978278006482,0.0339345001929494,0.957982640953377,0.0168605048514298
"B'",234,66,0.839359497645212,0.0351920889127808,0.957310678117401,0.0178905285856027
"B'",235,65,0.843787338254451,0.0346042951233881,0.958846950524891,0.0172345728233581
"B'",236,64,0.84478076790038,0.0354953947853443,0.960356147882882,0.0170487251325016
"B'",237,63,0.852700111943512,0.0348505009136458,0.96392795497946,0.0164965975242069
"B'",238,62,0.859193826101869,0.0274889174849098,0.965419480060932,0.0128591764716177
"B'",239,61,0.858360037571514,0.0308480669357918,0.965811489449336,0.0139552472473867
"B'",240,60,0.865984081632653,0.0246544273396462,0.969599399759904,0.0099395023818232
"B'",241,59,0.863216597510373,0.0295638360748379,0.969014572135908,0.0134037594146157
"B'",242,58,0.868897419463653,0.0254362884280035,0.970578575893167,0.0100135789295566
"B'",243,57,0.870787805492567,0.0272407929877101,0.971164770105573,0.0104821717213118
"B'",244,56,0.871009166945467,0.025099260867994,0.97139805955169,0.010537038815214
"B'",245,55,0.874670753852561,0.0229970199496712,0.972881910968469,0.00921365269885414
"B'",246,54,0.875748067031691,0.0277256288907104,0.972410849217736,0.0113270094867108
"B'",247,53,0.876531240188383,0.0241715121510905,0.972699964520221,0.00881792057944752
"B'",248,52,0.881395391705069,0.025953920010102,0.975181628780544,0.00947014420243982
"B'",249,51,0.879917252684206,0.0224344390080717,0.974581686168443,0.00798613475970789
"B'",250,50,0.884331493877551,0.020158970289791,0.976436260264106,0.00768986209479004
"B'",251,49,0.884195853321408,0.0229299017364828,0.976420885485668,0.00838843630841279
"B'",252,48,0.888769938451571,0.0177342303494672,0.977983665847291,0.00614769560268063
"B'",253,47,0.891696636282972,0.0216039748455255,0.978823946970092,0.00734744814125343
"B'",254,46,0.892665531094327,0.0180273248772561,0.979506808707735,0.00593592738404775
"B'",255,45,0.89483537414966,0.0178955870537479,0.980111423392887,0.00602194956308242
"B'",256,44,0.899622704081633,0.019621669997241,0.981474774909964,0.00672164668080748
"B'",257,43,0.899310283490828,0.0173915908666795,0.981385370957722,0.00590340471246757
"B'",258,42,0.898661097927543,0.021436567451777,0.981397202601971,0.00705917032765763
"B'",259,41,0.899022236230399,0.0173157646249892,0.981786711286831,0.00469912661049243
"B'",260,40,0.903639686028258,0.0180612923631362,0.982657309077477,0.0058343157662603
"B'",261,39,0.907756728438502,0.0193364480528408,0.98396788416516,0.00569268331965704
"B'",262,38,0.907880729085527,0.0180166152633758,0.984082226478378,0.00520370119564601
"B'",263,37,0.911418576860402,0.0189702420431198,0.984783038082153,0.00538279900322014
"B'",264,36,0.910641311069883,0.0198240962516052,0.984633664374841,0.00601619660166049
"B'",265,35,0.909692229495572,0.0207250464167436,0.984149667716143,0.00621462746100759
"B'",266,34,0.910609053245358,0.0186689421389243,0.984628011806226,0.00585819206304472
"B'",267,33,0.910903615378736,0.021202214572588,0.984472559360823,0.00597289918907486
"B'",268,32,0.914256229058788,0.0184477275271151,0.985694927523248,0.00520926145420114
"B'",269,31,0.915746847735377,0.0156374581826866,0.986216845102353,0.0046551188473195
"B'",270,30,0.916641209372638,0.0179940166144701,0.986010880796763,0.00445106117023044
"B'",271,29,0.916726018525491,0.0169091687485074,0.986079015517646,0.00472768708428551
"B'",272,28,0.915887394957983,0.0182852646373292,0.985857248781866,0.00531664264695911
"B'",273,27,0.91884326829633,0.015662760917673,0.986714601444974,0.00456918734168922
"B'",274,26,0.917479994041412,0.016261877913276,0.986330123290192,0.00486772154275787
"B'",275,25,0.922424400742115,0.0170036664799897,0.987926867619775,0.00470278336639849
"B'",276,24,0.921837917775806,0.0173457254190264,0.987505624858639,0.00474449207185385
"B'",277,23,0.923453680100199,0.0144111887273263,0.987860272773369,0.00440007408616783
"B'",278,22,0.923805373660256,0.0150896106199845,0.988140844827139,0.00422382774546955
"B'",279,21,0.925090366469168,0.0158859510954177,0.988507912412277,0.00446135844450378
"B'",280,20,0.923795801749271,0.0138370279479666,0.98829179214543,0.0039055679699658
"B'",281,19,0.926215818142204,0.0129763008716282,0.988797135936225,0.00368034932856275
"B'",282,18,0.924764799536836,0.0154059724473464,0.988610450137502,0.00420735180730424
"B'",283,17,0.926103814812144,0.0149582674115583,0.988995898005845,0.00411372902180566
"B'",284,16,0.926235469962633,0.0157084553785389,0.989068508530173,0.00403001873062974
"B'",285,15,0.928075617615467,0.0155123816836297,0.989385787156968,0.00403408733829512
"B'",286,14,0.929465505922649,0.0153768648084106,0.989501396082909,0.00399435931417998
"B'",287,13,0.930503477209699,0.0135932162296004,0.989944342893952,0.00289634541526888
"B'",288,12,0.931085941043084,0.0129770866535028,0.989984467120181,0.00292170887609722
"B'",289,11,0.932273031565567,0.0133166536159084,0.990351010438778,0.00314356751820199
"B'",290,10,0.930094750175932,0.0151354809786477,0.989645727532392,0.00390438283592795
"B'",291,9,0.931154442808051,0.0143529839691783,0.989820046781599,0.00373988687065919
"B'",292,8,0.932252949398938,0.0141514352879085,0.990039119209328,0.00380677787134033
"B'",293,7,0.932017106637877,0.0139201096206531,0.990145062256985,0.00356214960756721
"B'",294,6,0.932139830626128,0.0136150489620893,0.990085425190484,0.00344801118783986
"B'",295,5,0.930250294015911,0.014437987713821,0.989586577410625,0.00398654469700049
"B'",296,4,0.933042912300055,0.0127073738799718,0.990252950910094,0.00345571177934373
"B'",297,3,0.933620064591493,0.0131658434407452,0.990399372678364,0.00359082492828753
"B'",298,2,0.933209149431585,0.0146406370086862,0.99027622646374,0.00384298697769509
"B'",299,1,0.935005009896935,0.0129538944122187,0.990776367804647,0.00332875651166534
"C",201,99,0.747153375977257,0.0472025886178721,0.905244524078288,0.0325655352490385
"C",202,98,0.759160072741968,0.0367552435017404,0.914683151676512,0.022799230914449
"C",203,97,0.755714567206193,0.0453481709427428,0.910875442196583,0.0313933758977819
"C",204,96,0.75506362545018,0.0377097741263191,0.911249412706259,0.0247702551686981
"C",205,95,0.745882887008462,0.0496671080980471,0.904332808245249,0.033458222126314
"C",206,94,0.755993976619774,0.0398458329220584,0.911124157624215,0.0275740356201723
"C",207,93,0.760379374938381,0.0383736333532465,0.913749764253527,0.0266245308028907
"C",208,92,0.768796703296703,0.041851678810026,0.919380182842368,0.0259448382048859
"C",209,91,0.776712274191973,0.0385835114493715,0.924423290464511,0.0236938595632028
"C",210,90,0.780534110787172,0.0370970129130206,0.926954443491682,0.0234043932681224
"C",211,89,0.77793798239675,0.0379083200033816,0.924657335161553,0.0245879676140186
"C",212,88,0.772503195995379,0.0430747628053887,0.92137761670706,0.0271833917616186
"C",213,87,0.782194117083453,0.0379130214399409,0.927844679280163,0.0238300971327137
"C",214,86,0.790298683959565,0.0375852535412456,0.932163031941749,0.024190117769895
"C",215,85,0.788680930232558,0.0388904083732692,0.930769506686395,0.024985608664366
"C",216,84,0.79178851095994,0.0471343087450866,0.931221119558935,0.0311474551784558
"C",217,83,0.797630471174645,0.0386520784078645,0.935561595698187,0.0228294985719316
"C",218,82,0.801003557386257,0.0388065688253622,0.938573803099221,0.0210283627641347
"C",219,81,0.802142875780449,0.0392621572839503,0.937897543675004,0.0247307662905167
"C",220,80,0.801716066790352,0.0362743680406043,0.937901307432064,0.0235287517673459
"C",221,79,0.808119087635054,0.0321311954928661,0.942174348834556,0.0176483988575286
"C",222,78,0.808310645339217,0.0351362821230272,0.941475522100732,0.0225862435854761
"C",223,77,0.808537384460511,0.034971583923498,0.942094623679068,0.019828523305148
"C",224,76,0.807768658892128,0.0399313072782479,0.941179334590979,0.0223575257247353
"C",225,75,0.813981315192744,0.0380090079607383,0.945230256369214,0.0229880972860063
"C",226,74,0.822819288423334,0.0284534408097427,0.949389786357021,0.0155773271597992
"C",227,73,0.821181048278342,0.032511285222532,0.948300541009355,0.0165016078375849
"C",228,72,0.824687719298246,0.0347056859078554,0.950448170847286,0.0178116648419426
"C",229,71,0.822967507352286,0.0414643780402701,0.949291506995811,0.021603372106366
"C",230,70,0.83475719609583,0.0335581695216951,0.955380259930059,0.0168700667957999
"C",231,69,0.831109886032335,0.0375540753021557,0.953807700742635,0.0177070414315901
"C",232,68,0.833337508796622,0.0293576626901205,0.956083495467152,0.0142535285764619
"C",233,67,0.837609319435929,0.0326311642050604,0.956919582253502,0.0170803226463558
"C",234,66,0.836766509680795,0.0345218025849249,0.956127090836335,0.0174947339192523
"C",235,65,0.840454363873209,0.0355178630719085,0.957153102602743,0.018338961079581
"C",236,64,0.843344033206503,0.0354525989470238,0.959265566565609,0.0174060854683364
"C",237,63,0.849204443296306,0.0363972399041706,0.962274254511931,0.0173423739133542
"C",238,62,0.855141142171154,0.0275683220701676,0.963796543827615,0.0133645125503139
"C",239,61,0.855194193493297,0.033000070639403,0.964547752490117,0.0155756191900172
"C",240,60,0.863674557823129,0.0247303952918962,0.968599047619048,0.0102799923789946
"C",241,59,0.861061359979676,0.0303047280042699,0.968028835434589,0.0134553996562071
"C",242,58,0.866136481700118,0.0260144707631269,0.969358673717421,0.0103603749165876
"C",243,57,0.867367834047199,0.0281836894402028,0.969767280739456,0.0112119975563482
"C",244,56,0.867057343593175,0.0273270783646431,0.969775655836105,0.0116901218615504
"C",245,55,0.873796451478551,0.0225395054344541,0.972593442928192,0.00896175181208784
"C",246,54,0.873599734527957,0.0293215190643871,0.971749370967899,0.0119726721456429
"C",247,53,0.872955796083616,0.0252010059773762,0.971536873210823,0.00944964721291819
"C",248,52,0.878330348913759,0.0265024969763336,0.97401811563335,0.0101144185017208
"C",249,51,0.879344447176461,0.0223476984231582,0.974369722828891,0.00797483980775511
"C",250,50,0.88380212244898,0.0188825755526734,0.976170233853541,0.00719184178157703
"C",251,49,0.883817025774453,0.022103290234065,0.976209784630984,0.00824505572510657
"C",252,48,0.886742338840298,0.0169439368084286,0.977347380857105,0.00589865887896067
"C",253,47,0.890249576510446,0.0209195201557895,0.978464406474052,0.00709115102850178
"C",254,46,0.889846054957416,0.0184771572956072,0.978516372848352,0.0062033898115563
"C",255,45,0.892951740696278,0.0165353175658374,0.979594872301862,0.00570937839051541
"C",256,44,0.896728698979592,0.0200542013311722,0.980422629051621,0.0069880884107304
"C",257,43,0.896183467005479,0.017868498524781,0.980283918703668,0.00608357282189697
"C",258,42,0.89643132415757,0.0206816449679644,0.980608526201178,0.00702832731016181
"C",259,41,0.897126215428256,0.0176702810070034,0.981234990984811,0.00501944249912588
"C",260,40,0.903032715855573,0.018399964748837,0.982396018099547,0.00585494789331084
"C",261,39,0.906481507545547,0.0193779327490112,0.983604822158749,0.00573923056219234
"C",262,38,0.905947593083035,0.0182701681955514,0.98345141537531,0.00531815033621488
"C",263,37,0.909768790253744,0.0198222173372817,0.984360016249846,0.00572311718131582
"C",264,36,0.909753370439085,0.0212169987113019,0.984208767143221,0.00661920961499881
"C",265,35,0.908192899499422,0.0203215906907904,0.983665126729937,0.00629203329738795
"C",266,34,0.909271996317324,0.0187169700667697,0.984343998050348,0.00588695368352924
"C",267,33,0.909658518688374,0.0217115984901806,0.984016639464775,0.00618673101098985
"C",268,32,0.912939628388669,0.0179692673397147,0.98518889107882,0.00523693789280627
"C",269,31,0.913712161444503,0.0155930676605137,0.98554484753009,0.00485186584540893
"C",270,30,0.91464477702192,0.0181832393732708,0.985565525765862,0.00449668993823473
"C",271,29,0.914317523909933,0.0167738950399965,0.985484739726149,0.00494265605317528
"C",272,28,0.914255102040816,0.0180478657533385,0.985386491067015,0.00540164134756782
"C",273,27,0.91639668087015,0.0159817139030107,0.986011916854654,0.00494958729459756
"C",274,26,0.91582410248771,0.0164776072610658,0.985828900903427,0.00498744144738468
"C",275,25,0.920268586270872,0.0176707698459019,0.987354660264106,0.0050571431725491
"C",276,24,0.920551316178645,0.017891235528858,0.987133977069089,0.00491111399765352
"C",277,23,0.92245899948427,0.015511990425512,0.987661906639912,0.00474647992511017
"C",278,22,0.922930083688152,0.0147011453640736,0.987885569191705,0.00424909413567156
"C",279,21,0.924268188135469,0.0153301306391057,0.988349617696541,0.00434038651426686
"C",280,20,0.922147988338192,0.0133877542152566,0.987878785800034,0.00397728000872865
"C",281,19,0.925383223182511,0.0123584133455713,0.988641936489898,0.00345763666802756
"C",282,18,0.923635837313649,0.0158464582153155,0.988332272483461,0.00451954156106603
"C",283,17,0.92500584120574,0.0153789616629054,0.988661989742894,0.00442422551984249
"C",284,16,0.925371888473699,0.0159691247179629,0.988918485704141,0.00417764756700644
"C",285,15,0.926992452559971,0.0167549878792908,0.988972950022114,0.00452587822631522
"C",286,14,0.928734008848295,0.0155611301992523,0.989358352571798,0.00424327007422479
"C",287,13,0.92990024888004,0.0138192790837798,0.989708884808279,0.00300589528666431
"C",288,12,0.930674943310658,0.0133775596701359,0.989875510204082,0.00303004121219402
"C",289,11,0.931558505755243,0.0129370762708859,0.990146844066346,0.00307621517397401
"C",290,10,0.92979209007741,0.0154236283560051,0.989549715610382,0.00393577134628068
"C",291,9,0.930506431026019,0.0145186611554669,0.989686167250405,0.00371486795623963
"C",292,8,0.931508750349455,0.0138156740733241,0.989953441102468,0.00366932932059004
"C",293,7,0.931013554363725,0.0139811420571071,0.989894143049711,0.00366660614027249
"C",294,6,0.931541080105512,0.0135388740182107,0.989955427068787,0.00351805407542996
"C",295,5,0.930468571428571,0.014138445599867,0.989579923087879,0.00389749324458214
"C",296,4,0.9329083287369,0.012756286051304,0.990190558385516,0.0034431157376129
"C",297,3,0.933630619116333,0.0127383650521354,0.990395123706048,0.00345682681449653
"C",298,2,0.933110971099849,0.0141959724599369,0.99028328432044,0.00367799847403743
"C",299,1,0.935123609309945,0.0123093933115626,0.990807986606014,0.00315445195393404
"C'",201,99,0.658229992892679,0.0587580770420686,0.831104826408175,0.0522653339994429
"C'",202,98,0.677187633865427,0.0466067313135984,0.850267305337977,0.0379986075859674
"C'",203,97,0.663065929425958,0.0611594050242186,0.838143213147328,0.0541331454123733
"C'",204,96,0.662377911164466,0.0486808838771365,0.836976032766048,0.0443746154318924
"C'",205,95,0.66353568939771,0.0623636687976655,0.837370449448072,0.0543463308898172
"C'",206,94,0.676972934416485,0.0552604685471177,0.849902157367802,0.0478309619693028
"C'",207,93,0.681065720201124,0.0509073450749682,0.854007690032535,0.042364063474369
"C'",208,92,0.693064678178964,0.0538712512392814,0.863076895373534,0.0425366276566095
"C'",209,91,0.704605722097451,0.0486662922012574,0.871779754964187,0.0387716281706956
"C'",210,90,0.71244563654033,0.0434306522591401,0.879765154061625,0.0355286896446847
"C'",211,89,0.712728271592997,0.0498371571621208,0.878097419821009,0.039430684679709
"C'",212,88,0.705895417789757,0.0580580403961054,0.872623416158916,0.0463972919377734
"C'",213,87,0.720515703746287,0.0482097299340949,0.884790089556949,0.0382559590708741
"C'",214,86,0.733377226778562,0.0428623911842302,0.894590093233555,0.0328866967197126
"C'",215,85,0.734735946843854,0.0480910626282195,0.894012362154164,0.0363866517169203
"C'",216,84,0.73406455026455,0.0567961225884291,0.892307038370904,0.0457040723566868
"C'",217,83,0.741612414182263,0.0466260573228247,0.899531142226476,0.033648429797778
"C'",218,82,0.749448867253323,0.0484698086654261,0.905551302355805,0.0324883081648147
"C'",219,81,0.752084540117417,0.0460972638954889,0.906658290713546,0.0339345402327953
"C'",220,80,0.754531057513915,0.0399806721120027,0.908890782494816,0.0303075030295254
"C'",221,79,0.764214608920491,0.0380772711370855,0.915443520394583,0.0253831519685896
"C'",222,78,0.765797977569406,0.0412767035457479,0.915592234731731,0.0309147324214802
"C'",223,77,0.771893182026174,0.0391275735366063,0.919953221109071,0.0268338426621917
"C'",224,76,0.769698542274052,0.043930002591603,0.918691733836392,0.0292810483886761
"C'",225,75,0.775933532879819,0.0458887464473604,0.922293072962518,0.032626908613615
"C'",226,74,0.786792270182409,0.0341905824717672,0.929037835311116,0.0219537725756388
"C'",227,73,0.78523650094399,0.037600470975878,0.927981393085869,0.0230133340680416
"C'",228,72,0.793682205513784,0.0395756659491568,0.93364555085192,0.0238918650185922
"C'",229,71,0.793136868371803,0.04743112059335,0.932095681940899,0.0281733124845638
"C'",230,70,0.80605487133984,0.0406359004416214,0.940341044939715,0.0235284950558581
"C'",231,69,0.803529923138086,0.0424110818048852,0.938961018173503,0.0233323514877793
"C'",232,68,0.80867009148487,0.0351152968206011,0.943264519600944,0.0193365070818844
"C'",233,67,0.814013909082946,0.036526396158841,0.944977300104591,0.0209050362242894
"C'",234,66,0.813157509157509,0.0390397248875078,0.944082691538154,0.0223164652164666
"C'",235,65,0.817093391228832,0.0400746421558987,0.945125815432556,0.0232879594332835
"C'",236,64,0.821572051193359,0.0392845749330877,0.948860748367144,0.0209768179562054
"C'",237,63,0.829294893653664,0.0395312243428153,0.952788357874795,0.021406976484461
"C'",238,62,0.836542617046819,0.0305524948619777,0.955174900884724,0.0160983985455877
"C'",239,61,0.837360703611989,0.0353476713896981,0.956408372219181,0.0184650014166279
"C'",240,60,0.848387346938775,0.0274125739372005,0.962115630252101,0.012220148634742
"C'",241,59,0.845111626725379,0.0327619261602807,0.961058327397349,0.015895977993976
"C'",242,58,0.850716410861865,0.0293966382179626,0.962886763961783,0.0130354293101269
"C'",243,57,0.853600201562106,0.028322651892637,0.964228029977423,0.0123083784510715
"C'",244,56,0.854977985948478,0.0281763926175327,0.96481118611379,0.012830067514678
"C'",245,55,0.860269954185756,0.023772068272293,0.967243577920964,0.0106309022441584
"C'",246,54,0.861843836071014,0.0315734904506763,0.966949909719986,0.0137571355849497
"C'",247,53,0.862827265967116,0.0259750325433133,0.967312745989084,0.0102669237928322
"C'",248,52,0.868474917709019,0.028327034524705,0.97025795608566,0.0111684783112863
"C'",249,51,0.868772592410458,0.0232584379490718,0.970421178591919,0.0091662173400672
"C'",250,50,0.872675657142857,0.0222192189951771,0.972098911884754,0.00892261359179926
"C'",251,49,0.873273339295878,0.024150729840521,0.972358567650168,0.0094393590554611
"C'",252,48,0.879346420472951,0.0189933750652341,0.974820762590751,0.00688372662976694
"C'",253,47,0.882039203032992,0.0225722791567856,0.975503917930809,0.00821455799215174
"C'",254,46,0.882787722963201,0.021305212762572,0.975857900955658,0.00809990527130305
"C'",255,45,0.886648419367747,0.0186265893069604,0.977286477885272,0.00648410779893866
"C'",256,44,0.891025255102041,0.0200991206250111,0.978764473289316,0.0071178782370962
"C'",257,43,0.892032208369729,0.0178387621004554,0.978964388245571,0.00631553639023781
"C'",258,42,0.891955956336023,0.0211996947912988,0.979045206919977,0.00746903695262521
"C'",259,41,0.892364289654086,0.0184641696727014,0.979555164150602,0.00540524667852735
"C'",260,40,0.897417645211931,0.0191530576921501,0.980712464678179,0.00656258192046367
"C'",261,39,0.901839017906013,0.0199136757028197,0.982154075423273,0.00628157009350905
"C'",262,38,0.901325689359713,0.0197694055264464,0.982084048275799,0.00604279367086056
"C'",263,37,0.905466283851944,0.0201483857716118,0.983079805914761,0.00598395602889139
"C'",264,36,0.90571948051948,0.0212192182673171,0.983228644184947,0.00664056794771748
"C'",265,35,0.905130904890258,0.0213244512497979,0.982788922965413,0.00670481565995202
"C'",266,34,0.906733773208532,0.0197596943999584,0.983340483260974,0.00651495066733326
"C'",267,33,0.906489459604066,0.0208155746570915,0.983218671738358,0.00619805077221289
"C'",268,32,0.910740542187024,0.0179153205377562,0.984593603411514,0.00534307275864225
"C'",269,31,0.912009225400197,0.0160396317593155,0.985141022059381,0.00484423548694697
"C'",270,30,0.912129281934996,0.0184177310587878,0.984838002756658,0.00471942034405661
"C'",271,29,0.913358897507342,0.0164723327467873,0.985266863645827,0.00457746361508892
"C'",272,28,0.91201512605042,0.0180493269309317,0.984857291151755,0.00551130744878137
"C'",273,27,0.914479240487404,0.0167229811169534,0.985593977371168,0.00502266247378743
"C'",274,26,0.913851214062267,0.0167497039188858,0.985408764381665,0.00524459025853121
"C'",275,25,0.920291265306122,0.0175140181740937,0.98730342813489,0.00504807840105904
"C'",276,24,0.919905708370305,0.0174941325380752,0.987061384553822,0.00485520948644886
"C'",277,23,0.920928549325868,0.014801003097409,0.987275721263234,0.00456297966267917
"C'",278,22,0.922381794156512,0.0149768014402163,0.987846905092972,0.00437675152906542
"C'",279,21,0.924355614073586,0.0157833391343984,0.988213311991463,0.00440151285987729
"C'",280,20,0.921995218658892,0.0135668700693401,0.987781457725947,0.00392497358394508
"C'",281,19,0.92484043866657,0.0115242770779089,0.988498193298672,0.00329391990932746
"C'",282,18,0.923579331306991,0.0157338993715888,0.988287073127123,0.00443802066871125
"C'",283,17,0.925182375423668,0.0154970716331121,0.988651340677614,0.00441455031318408
"C'",284,16,0.925728427709112,0.0152440733120042,0.988931626735201,0.00404519875203885
"C'",285,15,0.926909502327247,0.015250648217607,0.989056580948169,0.00405869071624294
"C'",286,14,0.928154702440417,0.0150442001473136,0.989244281768652,0.00394220011481174
"C'",287,13,0.929638683069046,0.0136438324539487,0.989655752475206,0.00298866621849734
"C'",288,12,0.93023843537415,0.0132568804569929,0.989785327464319,0.0030668969063464
"C'",289,11,0.931824475672622,0.0123935809353957,0.990220810261821,0.00292458943214605
"C'",290,10,0.92992315270936,0.014432794840426,0.989652748271722,0.00375607442271835
"C'",291,9,0.930559506276738,0.0142786118093053,0.98969809449553,0.00361165438272994
"C'",292,8,0.93180184512161,0.0136683303993319,0.989904843033104,0.00368336704497877
"C'",293,7,0.931424448004458,0.0134125702236104,0.990002702514453,0.00357340549260521
"C'",294,6,0.930990087463557,0.0136333263077729,0.989837463148525,0.00352717690597228
"C'",295,5,0.930375039778623,0.0141924983111409,0.9896291403341,0.00379239719185508
"C'",296,4,0.932859680088251,0.0126165439720745,0.990204068654489,0.00341599528462387
"C'",297,3,0.933415790558648,0.0130157163121642,0.990407773614496,0.00362763767593825
"C'",298,2,0.93318449527462,0.0147963142517297,0.990255214031922,0.00387902333557445
"C'",299,1,0.935278574841308,0.0128746304793128,0.990799937366251,0.00327105670430397
